timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1705823884.931213,3,181.12.28.38757010.0.0.21806,181.12.28.38,7570,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,181.194.21.143763110.0.0.21806,181.194.21.143,7631,10.0.0.21,80,6,-1,-1,8,847000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,181.194.213.81790310.0.0.21806,181.194.213.81,7903,10.0.0.21,80,6,-1,-1,8,472000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,181.251.153.160769710.0.0.21806,181.251.153.160,7697,10.0.0.21,80,6,-1,-1,8,696000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,181.253.40.37798910.0.0.21806,181.253.40.37,7989,10.0.0.21,80,6,-1,-1,8,331000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,181.85.57.190781810.0.0.21806,181.85.57.190,7818,10.0.0.21,80,6,-1,-1,8,611000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,182.95.133.50790110.0.0.21806,182.95.133.50,7901,10.0.0.21,80,6,-1,-1,8,489000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.135.93.251800310.0.0.21806,183.135.93.251,8003,10.0.0.21,80,6,-1,-1,8,306000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.139.17.222803610.0.0.21806,183.139.17.222,8036,10.0.0.21,80,6,-1,-1,8,246000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.213.232.91797210.0.0.21806,183.213.232.91,7972,10.0.0.21,80,6,-1,-1,8,355000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.252.40.119786810.0.0.21806,183.252.40.119,7868,10.0.0.21,80,6,-1,-1,8,539000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.34.132.192761010.0.0.21806,183.34.132.192,7610,10.0.0.21,80,6,-1,-1,8,950000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.6.183.72750010.0.0.21806,183.6.183.72,7500,10.0.0.21,80,6,-1,-1,9,39000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.69.225.7792110.0.0.21806,183.69.225.7,7921,10.0.0.21,80,6,-1,-1,8,446000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.85.244.219775110.0.0.21806,183.85.244.219,7751,10.0.0.21,80,6,-1,-1,8,745000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,183.96.34.135776710.0.0.21806,183.96.34.135,7767,10.0.0.21,80,6,-1,-1,8,732000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.108.184.156767810.0.0.21806,184.108.184.156,7678,10.0.0.21,80,6,-1,-1,8,864000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.126.251.154787110.0.0.21806,184.126.251.154,7871,10.0.0.21,80,6,-1,-1,8,539000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.126.255.251797310.0.0.21806,184.126.255.251,7973,10.0.0.21,80,6,-1,-1,8,355000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.130.45.112799510.0.0.21806,184.130.45.112,7995,10.0.0.21,80,6,-1,-1,8,316000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.144.137.36766110.0.0.21806,184.144.137.36,7661,10.0.0.21,80,6,-1,-1,8,885000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.173.202.166754710.0.0.21806,184.173.202.166,7547,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.176.30.181752110.0.0.21806,184.176.30.181,7521,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.246.93.138789510.0.0.21806,184.246.93.138,7895,10.0.0.21,80,6,-1,-1,8,490000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.33.24.232783210.0.0.21806,184.33.24.232,7832,10.0.0.21,80,6,-1,-1,8,581000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.42.236.26793410.0.0.21806,184.42.236.26,7934,10.0.0.21,80,6,-1,-1,8,416000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.7.72.93787710.0.0.21806,184.7.72.93,7877,10.0.0.21,80,6,-1,-1,8,513000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.70.36.232754510.0.0.21806,184.70.36.232,7545,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,184.72.66.79774110.0.0.21806,184.72.66.79,7741,10.0.0.21,80,6,-1,-1,8,773000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,187.85.213.135762010.0.0.21806,187.85.213.135,7620,10.0.0.21,80,6,-1,-1,8,847000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,188.132.28.85788510.0.0.21806,188.132.28.85,7885,10.0.0.21,80,6,-1,-1,8,513000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,188.225.26.167799410.0.0.21806,188.225.26.167,7994,10.0.0.21,80,6,-1,-1,8,316000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,188.85.90.67765110.0.0.21806,188.85.90.67,7651,10.0.0.21,80,6,-1,-1,8,896000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,190.105.45.213771710.0.0.21806,190.105.45.213,7717,10.0.0.21,80,6,-1,-1,8,793000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,190.138.181.126793610.0.0.21806,190.138.181.126,7936,10.0.0.21,80,6,-1,-1,8,432000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,191.166.70.143758410.0.0.21806,191.166.70.143,7584,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,192.137.124.23767610.0.0.21806,192.137.124.23,7676,10.0.0.21,80,6,-1,-1,8,864000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,192.170.174.228752310.0.0.21806,192.170.174.228,7523,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,192.220.20.24797410.0.0.21806,192.220.20.24,7974,10.0.0.21,80,6,-1,-1,8,355000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.117.141.253761110.0.0.21806,194.117.141.253,7611,10.0.0.21,80,6,-1,-1,8,950000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.132.184.131761610.0.0.21806,194.132.184.131,7616,10.0.0.21,80,6,-1,-1,8,931000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.154.184.214757810.0.0.21806,194.154.184.214,7578,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.23.213.126771910.0.0.21806,194.23.213.126,7719,10.0.0.21,80,6,-1,-1,8,792000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.231.246.184798510.0.0.21806,194.231.246.184,7985,10.0.0.21,80,6,-1,-1,8,343000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.30.70.56791310.0.0.21806,194.30.70.56,7913,10.0.0.21,80,6,-1,-1,8,459000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.54.234.98791710.0.0.21806,194.54.234.98,7917,10.0.0.21,80,6,-1,-1,8,458000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,194.89.167.60781110.0.0.21806,194.89.167.60,7811,10.0.0.21,80,6,-1,-1,8,627000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,195.184.153.223752710.0.0.21806,195.184.153.223,7527,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,195.184.167.217751410.0.0.21806,195.184.167.217,7514,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,195.3.119.255781310.0.0.21806,195.3.119.255,7813,10.0.0.21,80,6,-1,-1,8,627000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,199.143.188.136773810.0.0.21806,199.143.188.136,7738,10.0.0.21,80,6,-1,-1,8,773000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,199.21.230.129763410.0.0.21806,199.21.230.129,7634,10.0.0.21,80,6,-1,-1,8,841000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.118.69.228767310.0.0.21806,20.118.69.228,7673,10.0.0.21,80,6,-1,-1,8,864000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.124.162.143755010.0.0.21806,20.124.162.143,7550,10.0.0.21,80,6,-1,-1,9,14000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.167.228.122776410.0.0.21806,20.167.228.122,7764,10.0.0.21,80,6,-1,-1,8,732000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.187.93.232755810.0.0.21806,20.187.93.232,7558,10.0.0.21,80,6,-1,-1,8,991000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.213.228.73758710.0.0.21806,20.213.228.73,7587,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.26.40.173767510.0.0.21806,20.26.40.173,7675,10.0.0.21,80,6,-1,-1,8,864000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.57.7.221769410.0.0.21806,20.57.7.221,7694,10.0.0.21,80,6,-1,-1,8,824000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,20.91.230.21755710.0.0.21806,20.91.230.21,7557,10.0.0.21,80,6,-1,-1,8,991000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.123.31.158788010.0.0.21806,201.123.31.158,7880,10.0.0.21,80,6,-1,-1,8,527000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.124.66.192774010.0.0.21806,201.124.66.192,7740,10.0.0.21,80,6,-1,-1,8,773000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.135.228.130773310.0.0.21806,201.135.228.130,7733,10.0.0.21,80,6,-1,-1,8,773000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.183.252.17778010.0.0.21806,201.183.252.17,7780,10.0.0.21,80,6,-1,-1,8,677000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.201.107.174787210.0.0.21806,201.201.107.174,7872,10.0.0.21,80,6,-1,-1,8,528000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.236.225.166782110.0.0.21806,201.236.225.166,7821,10.0.0.21,80,6,-1,-1,8,611000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.33.173.7795410.0.0.21806,201.33.173.7,7954,10.0.0.21,80,6,-1,-1,8,383000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.34.143.11757410.0.0.21806,201.34.143.11,7574,10.0.0.21,80,6,-1,-1,8,973000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,201.98.194.135757710.0.0.21806,201.98.194.135,7577,10.0.0.21,80,6,-1,-1,8,973000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.109.107.131763510.0.0.21806,202.109.107.131,7635,10.0.0.21,80,6,-1,-1,8,898000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.12.231.253777910.0.0.21806,202.12.231.253,7779,10.0.0.21,80,6,-1,-1,8,677000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.174.35.184751110.0.0.21806,202.174.35.184,7511,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.188.55.98769010.0.0.21806,202.188.55.98,7690,10.0.0.21,80,6,-1,-1,8,824000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.25.124.110760710.0.0.21806,202.25.124.110,7607,10.0.0.21,80,6,-1,-1,8,962000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.25.70.138770710.0.0.21806,202.25.70.138,7707,10.0.0.21,80,6,-1,-1,8,805000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.252.213.194753710.0.0.21806,202.252.213.194,7537,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,202.77.149.30751310.0.0.21806,202.77.149.30,7513,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,203.12.98.17772710.0.0.21806,203.12.98.17,7727,10.0.0.21,80,6,-1,-1,8,696000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,203.138.190.76785010.0.0.21806,203.138.190.76,7850,10.0.0.21,80,6,-1,-1,8,559000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,203.222.123.183802810.0.0.21806,203.222.123.183,8028,10.0.0.21,80,6,-1,-1,8,263000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,209.110.146.114779610.0.0.21806,209.110.146.114,7796,10.0.0.21,80,6,-1,-1,8,653000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,209.110.153.234778110.0.0.21806,209.110.153.234,7781,10.0.0.21,80,6,-1,-1,8,677000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,209.17.244.130785310.0.0.21806,209.17.244.130,7853,10.0.0.21,80,6,-1,-1,8,559000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,209.194.174.11792210.0.0.21806,209.194.174.11,7922,10.0.0.21,80,6,-1,-1,8,446000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,213.110.143.156778710.0.0.21806,213.110.143.156,7787,10.0.0.21,80,6,-1,-1,8,665000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,213.119.25.12758510.0.0.21806,213.119.25.12,7585,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,213.124.25.105778310.0.0.21806,213.124.25.105,7783,10.0.0.21,80,6,-1,-1,8,677000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,213.221.110.24768510.0.0.21806,213.221.110.24,7685,10.0.0.21,80,6,-1,-1,8,856000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,213.40.255.222765310.0.0.21806,213.40.255.222,7653,10.0.0.21,80,6,-1,-1,8,841000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,213.66.120.34756110.0.0.21806,213.66.120.34,7561,10.0.0.21,80,6,-1,-1,8,991000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,213.92.200.228803510.0.0.21806,213.92.200.228,8035,10.0.0.21,80,6,-1,-1,8,246000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,214.67.33.213776610.0.0.21806,214.67.33.213,7766,10.0.0.21,80,6,-1,-1,8,732000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,215.194.109.131761910.0.0.21806,215.194.109.131,7619,10.0.0.21,80,6,-1,-1,8,931000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,218.123.45.167798010.0.0.21806,218.123.45.167,7980,10.0.0.21,80,6,-1,-1,8,331000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,218.149.95.228780310.0.0.21806,218.149.95.228,7803,10.0.0.21,80,6,-1,-1,8,652000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,218.170.69.156801810.0.0.21806,218.170.69.156,8018,10.0.0.21,80,6,-1,-1,8,278000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,218.228.24.37794510.0.0.21806,218.228.24.37,7945,10.0.0.21,80,6,-1,-1,8,398000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,219.170.213.73754110.0.0.21806,219.170.213.73,7541,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,219.194.236.45759310.0.0.21806,219.194.236.45,7593,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,219.30.45.147793510.0.0.21806,219.30.45.147,7935,10.0.0.21,80,6,-1,-1,8,416000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,219.85.166.41780610.0.0.21806,219.85.166.41,7806,10.0.0.21,80,6,-1,-1,8,641000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,221.180.231.93773910.0.0.21806,221.180.231.93,7739,10.0.0.21,80,6,-1,-1,8,696000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,221.56.33.202772610.0.0.21806,221.56.33.202,7726,10.0.0.21,80,6,-1,-1,8,696000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,222.124.85.181757110.0.0.21806,222.124.85.181,7571,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,222.194.130.37783010.0.0.21806,222.194.130.37,7830,10.0.0.21,80,6,-1,-1,8,597000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,223.192.230.213759710.0.0.21806,223.192.230.213,7597,10.0.0.21,80,6,-1,-1,8,962000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,225.190.77.55790410.0.0.21806,225.190.77.55,7904,10.0.0.21,80,6,-1,-1,8,472000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,228.120.194.40754610.0.0.21806,228.120.194.40,7546,10.0.0.21,80,6,-1,-1,9,14000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,228.122.33.153752010.0.0.21806,228.122.33.153,7520,10.0.0.21,80,6,-1,-1,9,40000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,228.138.76.184803810.0.0.21806,228.138.76.184,8038,10.0.0.21,80,6,-1,-1,8,245000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,228.143.66.133757210.0.0.21806,228.143.66.133,7572,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,228.170.100.74757610.0.0.21806,228.170.100.74,7576,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,228.232.202.77759910.0.0.21806,228.232.202.77,7599,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,228.40.108.174779310.0.0.21806,228.40.108.174,7793,10.0.0.21,80,6,-1,-1,8,665000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,23.67.137.17772810.0.0.21806,23.67.137.17,7728,10.0.0.21,80,6,-1,-1,8,783000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,230.11.67.20766210.0.0.21806,230.11.67.20,7662,10.0.0.21,80,6,-1,-1,8,885000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,230.198.11.195755210.0.0.21806,230.198.11.195,7552,10.0.0.21,80,6,-1,-1,9,14000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,230.24.25.174758210.0.0.21806,230.24.25.174,7582,10.0.0.21,80,6,-1,-1,8,990000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,230.73.107.40789210.0.0.21806,230.73.107.40,7892,10.0.0.21,80,6,-1,-1,8,502000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,231.160.7.24780410.0.0.21806,231.160.7.24,7804,10.0.0.21,80,6,-1,-1,8,642000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,231.170.236.30753910.0.0.21806,231.170.236.30,7539,10.0.0.21,80,6,-1,-1,9,15000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.12.24.194803710.0.0.21806,232.12.24.194,8037,10.0.0.21,80,6,-1,-1,8,245000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.124.66.17786910.0.0.21806,232.124.66.17,7869,10.0.0.21,80,6,-1,-1,8,539000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.190.51.110760210.0.0.21806,232.190.51.110,7602,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.20.231.117803010.0.0.21806,232.20.231.117,8030,10.0.0.21,80,6,-1,-1,8,263000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.225.70.173802710.0.0.21806,232.225.70.173,8027,10.0.0.21,80,6,-1,-1,8,263000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.33.38.251772410.0.0.21806,232.33.38.251,7724,10.0.0.21,80,6,-1,-1,8,783000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.42.33.51792810.0.0.21806,232.42.33.51,7928,10.0.0.21,80,6,-1,-1,8,433000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,232.92.153.135774710.0.0.21806,232.92.153.135,7747,10.0.0.21,80,6,-1,-1,8,757000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,234.117.31.57787610.0.0.21806,234.117.31.57,7876,10.0.0.21,80,6,-1,-1,8,528000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,234.251.192.107750710.0.0.21806,234.251.192.107,7507,10.0.0.21,80,6,-1,-1,9,40000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,235.174.244.219796910.0.0.21806,235.174.244.219,7969,10.0.0.21,80,6,-1,-1,8,364000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,236.123.143.120793110.0.0.21806,236.123.143.120,7931,10.0.0.21,80,6,-1,-1,8,433000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,236.132.26.90786110.0.0.21806,236.132.26.90,7861,10.0.0.21,80,6,-1,-1,8,549000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,236.160.245.66798110.0.0.21806,236.160.245.66,7981,10.0.0.21,80,6,-1,-1,8,343000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,236.198.117.133790510.0.0.21806,236.198.117.133,7905,10.0.0.21,80,6,-1,-1,8,472000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,236.73.169.40791410.0.0.21806,236.73.169.40,7914,10.0.0.21,80,6,-1,-1,8,458000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,236.85.191.11775010.0.0.21806,236.85.191.11,7750,10.0.0.21,80,6,-1,-1,8,745000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,24.109.139.155762810.0.0.21806,24.109.139.155,7628,10.0.0.21,80,6,-1,-1,8,898000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,24.123.32.51788210.0.0.21806,24.123.32.51,7882,10.0.0.21,80,6,-1,-1,8,513000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,24.133.236.23766010.0.0.21806,24.133.236.23,7660,10.0.0.21,80,6,-1,-1,8,886000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,24.135.126.209750810.0.0.21806,24.135.126.209,7508,10.0.0.21,80,6,-1,-1,9,40000000,11,91,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,24.167.167.167771410.0.0.21806,24.167.167.167,7714,10.0.0.21,80,6,-1,-1,8,805000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,24.174.228.181760010.0.0.21806,24.174.228.181,7600,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,24.31.142.217790010.0.0.21806,24.31.142.217,7900,10.0.0.21,80,6,-1,-1,8,489000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,241.203.96.20756810.0.0.21806,241.203.96.20,7568,10.0.0.21,80,6,-1,-1,8,974000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,243.100.33.40761810.0.0.21806,243.100.33.40,7618,10.0.0.21,80,6,-1,-1,8,847000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,243.11.104.155793710.0.0.21806,243.11.104.155,7937,10.0.0.21,80,6,-1,-1,8,398000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,243.236.118.132786210.0.0.21806,243.236.118.132,7862,10.0.0.21,80,6,-1,-1,8,539000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,244.11.42.138801510.0.0.21806,244.11.42.138,8015,10.0.0.21,80,6,-1,-1,8,278000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,244.40.228.12795010.0.0.21806,244.40.228.12,7950,10.0.0.21,80,6,-1,-1,8,398000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,244.56.89.184775410.0.0.21806,244.56.89.184,7754,10.0.0.21,80,6,-1,-1,8,695000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
1705823884.931213,3,244.66.130.117779210.0.0.21806,244.66.130.117,7792,10.0.0.21,80,6,-1,-1,8,665000000,12,92,0,0,0,0.0,0.0,0.0,0.0,1
