timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond
1705684951.765311,3,10.0.0.2890010.0.0.33158496,10.0.0.2,8900,10.0.0.33,15849,6,-1,-1,10,309000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33190446,10.0.0.2,8900,10.0.0.33,19044,6,-1,-1,10,240000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33276386,10.0.0.2,8900,10.0.0.33,27638,6,-1,-1,10,194000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33434976,10.0.0.2,8900,10.0.0.33,43497,6,-1,-1,10,117000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33274216,10.0.0.2,8900,10.0.0.33,27421,6,-1,-1,10,75000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33404396,10.0.0.2,8900,10.0.0.33,40439,6,-1,-1,10,28000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33574536,10.0.0.2,8900,10.0.0.33,57453,6,-1,-1,9,310000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33110486,10.0.0.2,8900,10.0.0.33,11048,6,-1,-1,9,310000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33434796,10.0.0.2,8900,10.0.0.33,43479,6,-1,-1,9,310000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33582496,10.0.0.2,8900,10.0.0.33,58249,6,-1,-1,9,310000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33130216,10.0.0.2,8900,10.0.0.33,13021,6,-1,-1,9,310000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33142386,10.0.0.2,8900,10.0.0.33,14238,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33393956,10.0.0.2,8900,10.0.0.33,39395,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33428176,10.0.0.2,8900,10.0.0.33,42817,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33129706,10.0.0.2,8900,10.0.0.33,12970,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33103766,10.0.0.2,8900,10.0.0.33,10376,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33150996,10.0.0.2,8900,10.0.0.33,15099,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3343006,10.0.0.2,8900,10.0.0.33,4300,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33287146,10.0.0.2,8900,10.0.0.33,28714,6,-1,-1,9,302000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3367036,10.0.0.2,8900,10.0.0.33,6703,6,-1,-1,9,245000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33450556,10.0.0.2,8900,10.0.0.33,45055,6,-1,-1,9,192000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.333546,10.0.0.2,8900,10.0.0.33,354,6,-1,-1,9,168000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3345546,10.0.0.2,8900,10.0.0.33,4554,6,-1,-1,9,154000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33529166,10.0.0.2,8900,10.0.0.33,52916,6,-1,-1,9,142000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33446606,10.0.0.2,8900,10.0.0.33,44660,6,-1,-1,9,130000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33114926,10.0.0.2,8900,10.0.0.33,11492,6,-1,-1,9,89000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33455846,10.0.0.2,8900,10.0.0.33,45584,6,-1,-1,9,46000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33180176,10.0.0.2,8900,10.0.0.33,18017,6,-1,-1,9,11000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33586676,10.0.0.2,8900,10.0.0.33,58667,6,-1,-1,8,975000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3318406,10.0.0.2,8900,10.0.0.33,1840,6,-1,-1,8,937000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33113216,10.0.0.2,8900,10.0.0.33,11321,6,-1,-1,8,902000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3348476,10.0.0.2,8900,10.0.0.33,4847,6,-1,-1,8,855000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33486636,10.0.0.2,8900,10.0.0.33,48663,6,-1,-1,8,808000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33236976,10.0.0.2,8900,10.0.0.33,23697,6,-1,-1,8,756000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33116436,10.0.0.2,8900,10.0.0.33,11643,6,-1,-1,8,710000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33367526,10.0.0.2,8900,10.0.0.33,36752,6,-1,-1,8,667000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33507526,10.0.0.2,8900,10.0.0.33,50752,6,-1,-1,8,612000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33496546,10.0.0.2,8900,10.0.0.33,49654,6,-1,-1,8,557000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33163786,10.0.0.2,8900,10.0.0.33,16378,6,-1,-1,8,526000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33412686,10.0.0.2,8900,10.0.0.33,41268,6,-1,-1,8,487000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33140226,10.0.0.2,8900,10.0.0.33,14022,6,-1,-1,8,451000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33504636,10.0.0.2,8900,10.0.0.33,50463,6,-1,-1,8,409000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33443926,10.0.0.2,8900,10.0.0.33,44392,6,-1,-1,8,350000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.339456,10.0.0.2,8900,10.0.0.33,945,6,-1,-1,8,311000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33262756,10.0.0.2,8900,10.0.0.33,26275,6,-1,-1,8,275000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33310296,10.0.0.2,8900,10.0.0.33,31029,6,-1,-1,8,221000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33402806,10.0.0.2,8900,10.0.0.33,40280,6,-1,-1,8,164000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33283116,10.0.0.2,8900,10.0.0.33,28311,6,-1,-1,8,109000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33622086,10.0.0.2,8900,10.0.0.33,62208,6,-1,-1,8,57000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33284076,10.0.0.2,8900,10.0.0.33,28407,6,-1,-1,8,16000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33408236,10.0.0.2,8900,10.0.0.33,40823,6,-1,-1,7,979000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33134966,10.0.0.2,8900,10.0.0.33,13496,6,-1,-1,7,941000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33591846,10.0.0.2,8900,10.0.0.33,59184,6,-1,-1,7,895000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33353346,10.0.0.2,8900,10.0.0.33,35334,6,-1,-1,7,847000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33195976,10.0.0.2,8900,10.0.0.33,19597,6,-1,-1,7,779000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33119406,10.0.0.2,8900,10.0.0.33,11940,6,-1,-1,7,738000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33169276,10.0.0.2,8900,10.0.0.33,16927,6,-1,-1,7,691000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33432726,10.0.0.2,8900,10.0.0.33,43272,6,-1,-1,7,648000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3357436,10.0.0.2,8900,10.0.0.33,5743,6,-1,-1,7,600000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33355416,10.0.0.2,8900,10.0.0.33,35541,6,-1,-1,7,566000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33117056,10.0.0.2,8900,10.0.0.33,11705,6,-1,-1,7,527000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3375816,10.0.0.2,8900,10.0.0.33,7581,6,-1,-1,7,488000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33185366,10.0.0.2,8900,10.0.0.33,18536,6,-1,-1,7,445000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33175836,10.0.0.2,8900,10.0.0.33,17583,6,-1,-1,7,399000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33127966,10.0.0.2,8900,10.0.0.33,12796,6,-1,-1,7,330000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33387496,10.0.0.2,8900,10.0.0.33,38749,6,-1,-1,7,283000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33624896,10.0.0.2,8900,10.0.0.33,62489,6,-1,-1,7,211000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33324456,10.0.0.2,8900,10.0.0.33,32445,6,-1,-1,7,157000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33104716,10.0.0.2,8900,10.0.0.33,10471,6,-1,-1,7,93000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33158866,10.0.0.2,8900,10.0.0.33,15886,6,-1,-1,7,44000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33375506,10.0.0.2,8900,10.0.0.33,37550,6,-1,-1,7,4000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33367586,10.0.0.2,8900,10.0.0.33,36758,6,-1,-1,6,948000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33638156,10.0.0.2,8900,10.0.0.33,63815,6,-1,-1,6,904000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33384766,10.0.0.2,8900,10.0.0.33,38476,6,-1,-1,6,859000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33611956,10.0.0.2,8900,10.0.0.33,61195,6,-1,-1,6,819000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3385966,10.0.0.2,8900,10.0.0.33,8596,6,-1,-1,6,744000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3373906,10.0.0.2,8900,10.0.0.33,7390,6,-1,-1,6,701000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33104426,10.0.0.2,8900,10.0.0.33,10442,6,-1,-1,6,649000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33465696,10.0.0.2,8900,10.0.0.33,46569,6,-1,-1,6,600000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3372536,10.0.0.2,8900,10.0.0.33,7253,6,-1,-1,6,559000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3339986,10.0.0.2,8900,10.0.0.33,3998,6,-1,-1,6,523000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33300256,10.0.0.2,8900,10.0.0.33,30025,6,-1,-1,6,470000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3393776,10.0.0.2,8900,10.0.0.33,9377,6,-1,-1,6,389000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33647636,10.0.0.2,8900,10.0.0.33,64763,6,-1,-1,6,346000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33111176,10.0.0.2,8900,10.0.0.33,11117,6,-1,-1,6,311000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33272786,10.0.0.2,8900,10.0.0.33,27278,6,-1,-1,6,248000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33264746,10.0.0.2,8900,10.0.0.33,26474,6,-1,-1,6,197000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3332196,10.0.0.2,8900,10.0.0.33,3219,6,-1,-1,6,151000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33416246,10.0.0.2,8900,10.0.0.33,41624,6,-1,-1,6,96000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33555566,10.0.0.2,8900,10.0.0.33,55556,6,-1,-1,5,994000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33301986,10.0.0.2,8900,10.0.0.33,30198,6,-1,-1,5,941000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3397756,10.0.0.2,8900,10.0.0.33,9775,6,-1,-1,5,902000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33111856,10.0.0.2,8900,10.0.0.33,11185,6,-1,-1,5,871000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33172876,10.0.0.2,8900,10.0.0.33,17287,6,-1,-1,5,832000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3365376,10.0.0.2,8900,10.0.0.33,6537,6,-1,-1,5,803000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33311426,10.0.0.2,8900,10.0.0.33,31142,6,-1,-1,5,766000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33228016,10.0.0.2,8900,10.0.0.33,22801,6,-1,-1,5,727000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33645766,10.0.0.2,8900,10.0.0.33,64576,6,-1,-1,5,664000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33534956,10.0.0.2,8900,10.0.0.33,53495,6,-1,-1,5,621000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33146956,10.0.0.2,8900,10.0.0.33,14695,6,-1,-1,5,573000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33651126,10.0.0.2,8900,10.0.0.33,65112,6,-1,-1,5,526000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33303676,10.0.0.2,8900,10.0.0.33,30367,6,-1,-1,5,489000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33291396,10.0.0.2,8900,10.0.0.33,29139,6,-1,-1,5,432000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33388706,10.0.0.2,8900,10.0.0.33,38870,6,-1,-1,5,380000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33266676,10.0.0.2,8900,10.0.0.33,26667,6,-1,-1,5,309000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33237656,10.0.0.2,8900,10.0.0.33,23765,6,-1,-1,5,265000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33380316,10.0.0.2,8900,10.0.0.33,38031,6,-1,-1,5,204000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33223476,10.0.0.2,8900,10.0.0.33,22347,6,-1,-1,5,147000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3339876,10.0.0.2,8900,10.0.0.33,3987,6,-1,-1,5,99000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33647106,10.0.0.2,8900,10.0.0.33,64710,6,-1,-1,5,52000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33441256,10.0.0.2,8900,10.0.0.33,44125,6,-1,-1,5,10000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.337026,10.0.0.2,8900,10.0.0.33,702,6,-1,-1,4,957000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.338576,10.0.0.2,8900,10.0.0.33,857,6,-1,-1,4,900000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33279916,10.0.0.2,8900,10.0.0.33,27991,6,-1,-1,4,830000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33257786,10.0.0.2,8900,10.0.0.33,25778,6,-1,-1,4,787000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33299266,10.0.0.2,8900,10.0.0.33,29926,6,-1,-1,4,749000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33320496,10.0.0.2,8900,10.0.0.33,32049,6,-1,-1,4,711000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33447956,10.0.0.2,8900,10.0.0.33,44795,6,-1,-1,4,672000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33478886,10.0.0.2,8900,10.0.0.33,47888,6,-1,-1,4,634000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33122256,10.0.0.2,8900,10.0.0.33,12225,6,-1,-1,4,592000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33228476,10.0.0.2,8900,10.0.0.33,22847,6,-1,-1,4,544000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33104136,10.0.0.2,8900,10.0.0.33,10413,6,-1,-1,4,492000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33374416,10.0.0.2,8900,10.0.0.33,37441,6,-1,-1,4,443000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33616906,10.0.0.2,8900,10.0.0.33,61690,6,-1,-1,4,400000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3327626,10.0.0.2,8900,10.0.0.33,2762,6,-1,-1,4,346000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33402176,10.0.0.2,8900,10.0.0.33,40217,6,-1,-1,4,305000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33293836,10.0.0.2,8900,10.0.0.33,29383,6,-1,-1,4,258000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.3398866,10.0.0.2,8900,10.0.0.33,9886,6,-1,-1,4,222000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33602596,10.0.0.2,8900,10.0.0.33,60259,6,-1,-1,4,186000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.2890010.0.0.33476996,10.0.0.2,8900,10.0.0.33,47699,6,-1,-1,4,146000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.33423010.0.0.289006,10.0.0.33,4230,10.0.0.2,8900,6,-1,-1,17,17000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.332945910.0.0.289006,10.0.0.33,29459,10.0.0.2,8900,6,-1,-1,16,979000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.333319910.0.0.289006,10.0.0.33,33199,10.0.0.2,8900,6,-1,-1,16,936000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.335620010.0.0.289006,10.0.0.33,56200,10.0.0.2,8900,6,-1,-1,16,898000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.334153510.0.0.289006,10.0.0.33,41535,10.0.0.2,8900,6,-1,-1,16,863000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.334299910.0.0.289006,10.0.0.33,42999,10.0.0.2,8900,6,-1,-1,16,823000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.33110110.0.0.289006,10.0.0.33,1101,10.0.0.2,8900,6,-1,-1,16,775000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.33282310.0.0.289006,10.0.0.33,2823,10.0.0.2,8900,6,-1,-1,16,733000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.333195610.0.0.289006,10.0.0.33,31956,10.0.0.2,8900,6,-1,-1,16,695000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.334249710.0.0.289006,10.0.0.33,42497,10.0.0.2,8900,6,-1,-1,16,651000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.334927010.0.0.289006,10.0.0.33,49270,10.0.0.2,8900,6,-1,-1,16,599000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.333721810.0.0.289006,10.0.0.33,37218,10.0.0.2,8900,6,-1,-1,16,540000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.333014810.0.0.289006,10.0.0.33,30148,10.0.0.2,8900,6,-1,-1,16,496000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.332304910.0.0.289006,10.0.0.33,23049,10.0.0.2,8900,6,-1,-1,16,453000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.333414210.0.0.289006,10.0.0.33,34142,10.0.0.2,8900,6,-1,-1,16,414000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.335048410.0.0.289006,10.0.0.33,50484,10.0.0.2,8900,6,-1,-1,16,362000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.336318210.0.0.289006,10.0.0.33,63182,10.0.0.2,8900,6,-1,-1,16,315000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.335276210.0.0.289006,10.0.0.33,52762,10.0.0.2,8900,6,-1,-1,16,270000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.33327010.0.0.289006,10.0.0.33,3270,10.0.0.2,8900,6,-1,-1,16,224000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.331952010.0.0.289006,10.0.0.33,19520,10.0.0.2,8900,6,-1,-1,16,181000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.332713210.0.0.289006,10.0.0.33,27132,10.0.0.2,8900,6,-1,-1,16,142000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.33440310.0.0.289006,10.0.0.33,4403,10.0.0.2,8900,6,-1,-1,16,102000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.334033710.0.0.289006,10.0.0.33,40337,10.0.0.2,8900,6,-1,-1,16,67000000,20,100,0,0,0,0.0,0.0,0.0,0.0
1705684951.765311,3,10.0.0.334196410.0.0.289006,10.0.0.33,41964,10.0.0.2,8900,6,-1,-1,16,20000000,20,100,0,0,0,0.0,0.0,0.0,0.0
